,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Policy_Sales_Channel,y
17260,0,40,1,18.0,0,0,1,157.0,1
10554,0,40,1,28.0,0,0,1,26.0,1
10167,1,40,1,33.0,0,0,1,26.0,1
32191,0,69,1,8.0,0,0,1,124.0,0
2152,1,27,1,41.0,1,1,0,152.0,0
18024,1,26,1,39.0,0,1,1,124.0,0
25036,1,60,1,28.0,0,2,1,122.0,0
19123,1,48,1,28.0,0,2,1,26.0,1
34613,0,30,1,21.0,1,1,0,152.0,0
31232,1,39,1,28.0,0,0,1,26.0,0
2960,1,22,1,46.0,1,1,0,152.0,0
15913,1,46,1,28.0,0,0,1,26.0,1
6738,1,23,1,18.0,0,1,1,152.0,1
23275,0,39,1,28.0,0,0,1,26.0,1
15728,1,42,1,28.0,0,0,1,124.0,1
12199,1,38,1,8.0,0,0,1,124.0,1
7943,1,76,1,29.0,0,0,1,124.0,1
12910,1,56,1,8.0,0,0,1,26.0,1
14369,0,23,1,10.0,0,1,1,152.0,1
26069,0,53,1,11.0,0,0,1,124.0,1
23673,1,30,1,41.0,1,0,0,26.0,0
6371,0,39,1,14.0,0,0,1,26.0,1
26734,0,61,1,3.0,0,0,1,26.0,1
29535,1,24,1,2.0,1,1,0,152.0,0
30651,0,76,1,37.0,1,0,0,124.0,0
16616,1,28,1,3.0,0,1,1,156.0,1
8258,0,23,1,30.0,0,1,0,124.0,1
7561,0,50,1,36.0,0,0,1,124.0,1
11297,1,23,1,17.0,0,1,1,152.0,0
6168,0,26,1,32.0,0,1,1,152.0,1
13229,1,50,1,18.0,1,0,0,122.0,0
3596,0,24,1,40.0,0,1,1,152.0,1
7296,1,23,1,37.0,1,1,0,152.0,0
4632,0,61,1,47.0,0,0,1,26.0,1
17415,1,24,1,28.0,0,1,0,152.0,0
18986,0,41,1,51.0,1,0,0,124.0,0
27586,1,24,1,12.0,1,1,0,152.0,0
6229,1,46,1,41.0,0,0,1,26.0,1
29926,1,56,1,28.0,0,0,1,122.0,1
20314,1,55,1,45.0,0,0,1,124.0,0
21095,1,77,1,28.0,0,0,1,26.0,0
36238,1,70,1,28.0,0,2,1,26.0,0
36167,1,26,1,33.0,1,1,0,152.0,0
10267,1,45,1,28.0,0,0,1,26.0,1
14707,1,56,1,11.0,0,0,1,124.0,0
6681,1,23,1,15.0,0,1,0,152.0,0
8152,1,46,1,28.0,0,0,1,54.0,1
15547,1,48,1,8.0,0,0,1,26.0,0
3654,1,40,1,11.0,0,0,1,26.0,0
2318,0,22,1,46.0,1,1,0,160.0,0
7962,0,57,1,28.0,1,0,0,26.0,0
23333,0,31,1,38.0,0,0,1,156.0,1
8866,0,36,1,28.0,1,0,1,163.0,0
22675,0,50,1,28.0,0,2,1,122.0,0
9428,0,22,1,8.0,1,1,0,152.0,0
1531,1,53,1,28.0,0,2,1,26.0,1
6809,0,41,1,41.0,1,0,0,26.0,0
26288,1,45,1,46.0,0,0,1,124.0,0
19181,1,65,1,28.0,0,2,1,26.0,1
17302,0,48,1,28.0,0,0,1,122.0,1
18030,1,45,1,28.0,0,0,1,124.0,1
5122,1,47,1,29.0,0,0,1,26.0,1
5126,1,49,1,41.0,0,0,1,124.0,1
33870,0,22,1,27.0,1,1,0,152.0,0
15686,1,26,1,28.0,0,0,0,156.0,0
15034,1,59,1,28.0,0,0,1,26.0,1
4621,0,36,1,28.0,0,0,1,26.0,1
7881,1,61,1,28.0,0,0,1,26.0,0
16748,0,24,1,25.0,0,1,1,160.0,1
18098,1,22,1,17.0,0,1,0,152.0,0
13234,1,45,1,47.0,1,0,0,124.0,0
2125,0,37,1,28.0,0,0,1,26.0,1
8150,1,64,1,28.0,0,0,1,26.0,1
28699,0,37,1,37.0,0,0,1,157.0,1
33401,0,35,1,45.0,1,0,0,26.0,0
8717,0,38,1,36.0,0,0,1,157.0,1
14986,0,67,1,48.0,0,0,1,124.0,0
55,1,44,1,41.0,0,0,1,12.0,1
17022,1,37,1,29.0,0,0,1,156.0,1
302,1,40,1,11.0,0,0,1,26.0,1
31349,0,28,1,37.0,1,1,0,152.0,0
22195,1,39,1,28.0,0,0,1,124.0,1
20290,0,34,1,21.0,1,0,0,152.0,0
14178,1,46,1,28.0,0,0,1,26.0,1
33569,0,23,1,28.0,0,1,1,152.0,0
30534,1,56,1,28.0,0,0,1,26.0,0
13568,1,31,1,18.0,0,0,1,124.0,1
29721,0,39,1,8.0,0,0,1,124.0,1
4432,1,38,1,50.0,0,0,1,124.0,1
23014,0,25,1,21.0,1,1,0,152.0,0
23593,1,23,1,28.0,0,1,1,124.0,0
19262,0,31,1,28.0,0,0,1,156.0,1
14271,1,23,1,28.0,1,1,0,152.0,0
26274,1,46,1,8.0,0,0,0,26.0,0
34084,1,29,1,12.0,1,1,0,152.0,0
10478,1,26,1,38.0,0,1,1,163.0,1
12056,1,21,1,37.0,0,1,1,160.0,0
5240,1,26,1,36.0,0,1,1,26.0,1
22574,1,39,1,29.0,0,0,1,124.0,1
10488,0,20,1,13.0,0,1,1,160.0,1
23321,1,38,1,37.0,0,2,1,124.0,1
23624,1,58,1,28.0,0,0,1,26.0,1
16282,0,42,1,8.0,0,0,1,26.0,1
16254,1,21,1,6.0,0,1,1,160.0,0
26329,0,41,1,28.0,0,0,1,124.0,1
34108,0,20,1,2.0,0,1,1,160.0,0
11732,1,54,1,50.0,0,0,1,25.0,0
21803,1,67,1,7.0,0,0,1,26.0,0
27693,1,64,1,28.0,0,2,1,26.0,1
18777,1,44,1,28.0,0,2,1,124.0,1
16907,0,74,1,28.0,0,0,1,24.0,1
7397,1,71,1,46.0,1,0,1,124.0,0
8077,1,74,1,29.0,0,0,1,124.0,0
13716,1,37,1,8.0,0,0,1,124.0,1
23061,1,39,1,19.0,0,0,1,124.0,1
4593,1,69,1,28.0,1,0,0,26.0,0
5587,1,58,1,39.0,0,0,1,154.0,0
14838,0,54,1,11.0,1,0,0,124.0,0
21969,0,23,1,36.0,0,1,1,152.0,1
21508,1,48,1,9.0,0,0,1,26.0,1
27954,0,54,1,23.0,1,0,0,152.0,0
23954,1,41,1,46.0,0,0,1,26.0,1
11314,1,34,1,28.0,0,0,1,26.0,1
26602,1,49,1,45.0,1,0,0,26.0,0
28732,0,35,1,28.0,0,0,1,157.0,1
10161,0,27,1,28.0,0,1,1,152.0,1
19607,0,73,1,8.0,1,0,0,124.0,0
4188,1,48,1,46.0,0,0,1,124.0,1
914,0,68,1,28.0,0,2,1,52.0,0
3861,0,48,1,28.0,0,0,1,26.0,0
18271,1,60,1,28.0,0,0,1,124.0,1
31915,0,49,1,28.0,1,0,0,124.0,0
9771,0,38,1,28.0,0,0,0,26.0,0
11432,0,69,1,28.0,1,0,0,26.0,0
31548,0,26,1,15.0,1,1,0,152.0,0
14565,1,22,1,8.0,0,1,1,152.0,0
29239,1,28,1,10.0,1,1,0,152.0,0
24071,0,45,1,28.0,0,2,1,26.0,1
22415,1,59,1,28.0,0,0,1,124.0,1
11637,1,43,1,28.0,0,0,1,124.0,1
6090,0,50,1,33.0,0,0,1,26.0,1
6238,1,41,1,11.0,0,0,1,26.0,1
15183,1,31,1,10.0,0,0,1,124.0,1
8496,1,25,1,22.0,1,1,0,152.0,0
24214,1,53,1,41.0,0,0,1,157.0,1
17144,0,46,1,7.0,0,0,1,26.0,1
6254,1,40,1,32.0,0,0,1,124.0,1
21021,1,20,1,8.0,0,1,1,160.0,0
14087,0,71,1,8.0,1,0,0,124.0,0
12015,1,36,1,39.0,0,0,1,127.0,1
32903,1,30,1,50.0,0,0,0,156.0,0
4498,0,21,1,39.0,1,1,0,152.0,0
7272,1,25,1,28.0,1,0,1,122.0,0
4300,1,25,1,46.0,0,1,1,152.0,1
5569,1,71,1,8.0,0,2,1,26.0,1
14388,1,22,1,30.0,0,1,1,152.0,1
7941,0,50,1,28.0,0,0,1,124.0,1
27169,1,56,1,28.0,0,2,1,26.0,1
4894,0,65,1,2.0,0,0,1,26.0,0
31647,1,23,1,37.0,1,1,0,151.0,0
25682,1,53,1,43.0,0,2,1,26.0,0
19963,1,47,1,28.0,0,2,1,26.0,1
22077,1,42,1,28.0,1,0,0,124.0,0
21833,1,40,1,28.0,0,0,1,122.0,1
19856,1,48,1,48.0,0,0,1,26.0,1
26085,1,31,1,46.0,0,1,1,152.0,0
19000,0,55,1,41.0,1,0,1,3.0,0
8146,1,23,1,32.0,0,1,0,152.0,0
5720,0,38,1,28.0,0,0,1,154.0,0
21333,1,55,1,28.0,0,0,1,26.0,0
11904,0,51,1,28.0,0,0,0,55.0,0
27694,0,41,1,28.0,0,0,1,26.0,0
22473,0,22,1,30.0,1,1,0,152.0,0
4854,0,36,1,8.0,0,0,1,157.0,1
4637,1,24,1,35.0,0,0,1,124.0,1
24700,0,56,1,8.0,0,0,1,26.0,0
11016,0,22,1,10.0,0,1,1,152.0,0
31703,0,34,1,28.0,0,0,1,122.0,1
27596,0,44,1,2.0,0,0,1,26.0,0
23738,1,46,1,27.0,0,0,1,124.0,0
28920,0,23,1,11.0,0,1,1,152.0,1
17715,1,36,1,8.0,0,0,1,26.0,1
10209,1,68,1,41.0,0,0,1,124.0,1
33367,0,23,1,3.0,1,1,0,152.0,0
31041,0,21,1,28.0,0,0,1,124.0,0
23386,0,58,1,46.0,0,0,1,163.0,1
25934,0,49,1,46.0,0,0,1,124.0,1
6941,1,56,1,48.0,0,0,1,23.0,1
8017,0,47,1,29.0,0,2,1,26.0,1
25990,1,23,1,47.0,1,1,0,152.0,0
10982,0,21,1,8.0,0,1,1,152.0,0
6949,1,36,1,28.0,0,0,1,23.0,1
7961,1,22,1,30.0,1,1,1,152.0,0
13051,1,50,1,28.0,0,0,1,124.0,1
15781,0,40,1,28.0,0,0,1,124.0,1
30645,0,52,1,24.0,0,0,1,145.0,0
24037,0,42,1,28.0,1,0,0,125.0,0
26698,1,32,1,28.0,0,0,1,26.0,1
5468,1,65,1,41.0,0,0,1,12.0,0
12173,1,56,1,28.0,0,0,1,26.0,1
8092,0,24,1,13.0,0,1,1,152.0,0
1252,1,24,1,7.0,0,0,1,26.0,1
13224,1,78,1,28.0,0,0,1,55.0,0
15254,1,45,1,28.0,0,0,1,26.0,1
19758,1,46,1,28.0,0,0,1,26.0,1
19198,0,50,1,28.0,0,0,1,124.0,1
24248,0,24,1,22.0,1,1,0,152.0,0
22928,0,30,1,39.0,0,0,1,157.0,1
11587,0,64,1,28.0,1,0,0,13.0,0
5683,1,24,1,50.0,1,1,0,152.0,0
24285,1,35,1,49.0,0,0,1,163.0,1
31654,0,39,1,50.0,1,0,0,30.0,0
9900,1,24,1,13.0,0,1,1,152.0,0
8427,0,37,1,28.0,0,0,1,124.0,1
20061,1,74,1,35.0,0,0,0,26.0,0
11749,0,32,1,28.0,0,0,0,26.0,0
5111,0,39,1,28.0,1,0,0,124.0,0
32049,1,51,1,41.0,0,0,1,26.0,1
28538,1,43,1,28.0,0,0,1,23.0,1
19718,1,45,1,41.0,1,0,0,26.0,0
11949,1,48,1,28.0,1,0,0,124.0,0
33358,0,24,1,2.0,1,1,0,152.0,0
28985,1,59,1,12.0,0,0,1,30.0,0
19126,0,23,1,19.0,0,1,1,152.0,0
14489,0,27,1,28.0,0,1,1,152.0,1
29974,0,27,1,37.0,1,1,1,160.0,0
7239,1,45,1,45.0,0,0,1,26.0,1
16602,0,71,1,8.0,0,2,1,124.0,0
4034,0,27,1,8.0,1,1,0,152.0,0
26657,1,48,1,28.0,0,0,1,124.0,1
11557,1,26,1,11.0,1,1,0,152.0,0
36467,1,59,1,24.0,0,0,1,26.0,0
5811,0,26,1,35.0,1,1,0,152.0,0
4544,0,45,1,28.0,0,0,1,26.0,1
21949,1,50,1,8.0,0,0,1,26.0,1
27937,0,24,1,27.0,0,1,1,151.0,0
17100,0,32,1,3.0,0,0,1,154.0,1
24318,1,43,1,28.0,0,0,1,124.0,0
14208,0,21,1,8.0,1,1,0,160.0,0
2469,0,21,1,13.0,0,1,0,152.0,0
6957,0,24,1,8.0,1,1,0,152.0,0
26400,1,28,1,33.0,1,1,0,152.0,0
27131,1,48,1,28.0,1,0,0,29.0,0
17738,0,40,1,28.0,0,0,1,124.0,0
13456,1,25,1,11.0,0,1,1,152.0,1
23636,0,30,1,6.0,1,1,0,152.0,0
32201,0,57,1,28.0,0,0,1,26.0,1
4809,0,47,1,11.0,0,0,1,25.0,1
10916,0,66,1,3.0,0,2,1,124.0,1
3636,1,56,1,8.0,0,0,1,26.0,1
23524,0,61,1,41.0,0,0,1,157.0,1
23574,0,43,1,47.0,0,0,1,156.0,1
20510,0,26,1,17.0,0,0,1,124.0,0
15106,1,40,1,28.0,0,0,1,42.0,1
6949,1,36,1,30.0,1,0,0,152.0,0
9860,1,72,1,28.0,0,0,1,26.0,1
37075,1,52,1,48.0,0,0,1,124.0,0
31338,1,74,1,29.0,0,2,1,26.0,0
18384,0,40,1,28.0,0,0,1,120.0,1
12763,0,45,1,28.0,0,0,1,26.0,1
29189,1,42,1,28.0,0,0,1,157.0,1
17426,0,25,1,50.0,1,1,0,152.0,0
9431,1,47,1,28.0,1,0,0,26.0,0
404,0,62,1,8.0,0,0,1,124.0,1
384,0,34,1,41.0,0,0,1,157.0,1
8702,0,43,1,28.0,0,0,1,26.0,1
8405,0,62,1,28.0,0,0,1,157.0,0
10344,0,42,1,28.0,0,2,1,122.0,1
18017,1,45,1,1.0,0,2,1,26.0,1
20384,0,50,1,34.0,0,0,1,124.0,1
15851,1,24,1,46.0,1,1,0,152.0,0
21168,0,40,1,28.0,0,0,1,26.0,1
6938,1,58,1,28.0,0,0,1,26.0,1
6970,1,55,1,28.0,0,0,1,124.0,1
20309,1,23,1,49.0,0,1,1,152.0,1
34263,0,40,1,3.0,1,0,0,26.0,0
4158,0,50,1,14.0,0,0,1,26.0,1
23833,0,45,1,28.0,0,2,1,26.0,1
33830,0,20,1,46.0,0,1,1,160.0,0
34915,0,21,1,8.0,0,1,1,152.0,0
36270,1,36,1,27.0,0,0,1,124.0,0
15601,0,20,1,24.0,1,1,0,160.0,0
8415,0,38,1,28.0,0,0,1,26.0,1
2632,1,23,1,8.0,1,1,1,152.0,0
27712,1,68,1,35.0,0,0,1,124.0,1
33285,1,32,1,30.0,1,1,0,152.0,0
30270,1,21,1,15.0,1,1,0,152.0,0
1015,1,51,1,28.0,0,0,1,26.0,1
5979,1,24,1,16.0,1,1,0,152.0,0
29548,1,23,1,36.0,0,1,1,152.0,1
27327,0,22,1,35.0,1,1,0,160.0,0
23793,0,34,1,37.0,0,0,1,124.0,1
29124,1,35,1,18.0,1,0,0,152.0,0
19255,1,21,1,8.0,0,1,1,154.0,1
9,1,54,1,19.0,0,0,1,26.0,1
35711,1,30,1,30.0,1,1,1,160.0,0
10136,1,43,1,28.0,0,0,1,26.0,1
20946,0,24,1,29.0,1,1,0,152.0,0
4804,0,36,1,7.0,0,0,1,152.0,1
19134,1,27,1,30.0,1,1,0,152.0,0
26891,1,45,1,46.0,0,0,1,11.0,0
5713,1,49,1,36.0,0,0,1,154.0,1
14602,1,46,1,8.0,1,0,0,26.0,0
22652,0,23,1,13.0,0,1,0,152.0,0
27674,1,44,1,29.0,1,0,0,26.0,0
1948,0,21,1,46.0,1,1,0,152.0,0
27532,1,51,1,20.0,0,0,1,26.0,1
17308,1,44,1,41.0,0,0,1,124.0,1
31471,1,23,1,10.0,0,1,1,152.0,1
3314,0,24,1,39.0,0,1,1,152.0,0
31070,1,55,1,28.0,0,0,1,163.0,0
27877,1,20,1,15.0,1,1,0,160.0,0
25868,1,46,1,13.0,0,0,1,26.0,0
13216,1,38,1,20.0,0,0,1,26.0,1
6196,0,54,1,28.0,0,2,1,26.0,0
8455,1,43,1,28.0,1,0,0,124.0,0
26973,0,25,1,10.0,1,1,0,152.0,0
17065,0,36,1,8.0,0,0,1,154.0,0
7005,1,41,1,41.0,0,0,1,124.0,0
20159,0,32,1,28.0,0,0,1,124.0,1
4835,0,59,1,28.0,0,2,1,124.0,1
32901,0,22,1,28.0,0,1,1,152.0,0
5799,1,29,1,3.0,0,1,1,26.0,0
27355,1,47,1,28.0,0,0,1,26.0,1
775,0,25,1,11.0,1,1,0,152.0,0
31921,0,58,1,28.0,0,0,1,122.0,1
8648,1,60,1,28.0,1,0,0,26.0,0
19129,1,35,1,14.0,0,0,1,157.0,1
4382,1,24,1,29.0,0,1,1,152.0,0
32955,1,31,1,11.0,0,0,0,124.0,0
26651,0,36,1,35.0,0,0,1,124.0,0
15725,1,71,1,28.0,1,0,0,124.0,0
9337,1,46,1,28.0,0,0,1,124.0,1
29703,0,36,1,28.0,0,0,1,26.0,1
23970,1,20,1,3.0,0,1,0,160.0,0
667,1,55,1,8.0,0,0,1,124.0,1
23959,1,53,1,29.0,0,0,1,124.0,1
31631,0,46,1,47.0,0,0,1,124.0,0
24933,0,58,1,46.0,0,0,1,26.0,1
21447,1,49,1,41.0,0,2,1,124.0,1
11023,1,66,1,36.0,0,2,1,124.0,1
10975,1,45,1,29.0,0,0,1,124.0,1
1688,0,77,1,7.0,0,0,1,124.0,0
13323,1,42,1,45.0,0,0,1,26.0,1
7114,0,21,1,37.0,0,1,1,160.0,1
24504,0,30,1,8.0,0,1,1,121.0,1
9993,0,23,1,7.0,1,1,0,160.0,0
19087,1,36,1,50.0,0,0,1,8.0,1
3330,0,64,1,41.0,0,0,1,26.0,1
9289,1,47,1,28.0,1,0,0,124.0,0
13631,1,47,1,29.0,0,0,1,157.0,0
11061,0,68,1,28.0,0,0,1,26.0,0
22944,1,25,1,27.0,1,1,0,152.0,0
22830,1,24,1,3.0,0,1,1,152.0,0
34183,0,49,1,8.0,1,0,0,26.0,0
6567,1,34,1,23.0,1,0,0,124.0,0
22709,1,66,1,28.0,0,0,1,13.0,0
17640,1,43,1,46.0,0,0,1,124.0,1
6190,1,65,1,46.0,0,0,1,154.0,1
18118,1,48,1,28.0,0,2,1,124.0,0
13492,1,35,1,29.0,0,0,1,152.0,0
13843,1,39,1,28.0,0,0,1,124.0,1
30354,1,33,1,30.0,0,0,1,124.0,1
25826,1,56,1,28.0,0,0,1,26.0,1
34793,0,21,1,15.0,1,1,0,152.0,0
21732,1,65,1,18.0,0,0,1,26.0,1
11003,0,25,1,28.0,0,1,0,152.0,1
33093,0,29,1,14.0,1,1,0,152.0,0
27860,0,43,1,28.0,0,0,1,124.0,1
27509,1,25,1,37.0,0,1,1,26.0,1
20559,1,23,1,3.0,0,1,1,152.0,1
34189,0,22,1,47.0,1,1,0,152.0,0
5740,0,21,1,46.0,1,1,0,160.0,0
2257,1,30,1,18.0,0,1,1,152.0,0
22700,0,59,1,24.0,0,0,1,145.0,1
35963,1,43,1,46.0,0,0,1,30.0,0
14933,0,44,1,46.0,1,0,0,26.0,0
4281,1,47,1,28.0,0,0,1,46.0,0
2105,1,33,1,8.0,0,1,1,154.0,1
18996,1,23,1,11.0,1,1,0,152.0,0
15458,1,46,1,48.0,1,0,0,124.0,0
5870,0,73,1,28.0,1,0,0,26.0,0
17312,1,44,1,33.0,0,0,1,156.0,1
1093,0,26,1,50.0,1,1,0,152.0,0
23960,1,47,1,28.0,0,0,1,26.0,1
28016,1,48,1,41.0,0,0,1,124.0,1
1894,1,29,1,33.0,1,1,0,152.0,0
1528,0,20,1,8.0,0,1,1,160.0,0
504,1,35,1,45.0,0,0,1,124.0,1
33074,1,45,1,34.0,0,0,1,152.0,0
14683,0,53,1,28.0,0,0,1,122.0,1
11761,0,23,1,46.0,1,1,0,152.0,0
7568,1,54,1,11.0,1,0,0,26.0,0
22347,1,70,1,50.0,1,0,0,26.0,0
11721,1,28,1,21.0,1,1,0,152.0,0
11048,0,27,1,29.0,1,1,0,152.0,0
25470,0,38,1,28.0,0,0,1,26.0,1
13116,0,34,1,13.0,0,0,1,26.0,1
28743,0,22,1,11.0,1,1,0,152.0,0
26423,0,24,1,17.0,1,1,0,152.0,0
30355,1,45,1,28.0,0,0,1,26.0,1
29441,0,65,1,28.0,0,0,1,124.0,0
3709,1,41,1,28.0,0,0,1,26.0,1
36442,1,42,1,28.0,1,0,0,26.0,0
21233,1,41,1,11.0,0,0,1,124.0,1
4748,1,37,1,6.0,0,1,1,124.0,1
20652,0,38,1,18.0,0,0,1,26.0,1
13505,1,64,1,21.0,0,0,1,26.0,0
15485,1,57,1,28.0,0,2,1,25.0,1
28710,0,39,1,41.0,0,0,1,152.0,1
28178,1,35,1,45.0,0,0,1,124.0,1
25690,0,36,1,28.0,0,0,1,124.0,0
25289,1,35,1,29.0,0,0,1,124.0,1
23648,0,41,1,29.0,1,0,0,152.0,0
26790,1,21,1,30.0,0,1,1,152.0,1
6175,0,30,1,45.0,0,0,1,26.0,0
22178,0,29,1,50.0,1,1,0,152.0,0
6588,0,46,1,26.0,0,0,1,154.0,1
2210,1,71,1,15.0,1,0,0,26.0,0
19870,1,49,1,46.0,0,0,1,124.0,1
23803,0,43,1,4.0,0,0,1,26.0,1
3715,0,23,1,11.0,1,1,0,152.0,0
30275,1,23,1,8.0,0,1,1,152.0,0
25731,0,29,1,32.0,0,1,1,124.0,1
1324,1,37,1,28.0,0,0,1,26.0,1
5057,0,21,1,37.0,1,1,0,152.0,0
8662,0,23,1,35.0,0,1,1,26.0,0
28809,0,42,1,28.0,0,0,1,124.0,0
26256,0,21,1,15.0,0,1,1,160.0,1
10027,1,79,1,28.0,1,0,0,124.0,0
17749,0,41,1,9.0,0,0,1,124.0,1
26432,1,53,1,28.0,0,0,1,124.0,1
11052,0,25,1,29.0,1,1,0,152.0,0
13807,1,35,1,6.0,0,0,1,124.0,1
28295,1,47,1,8.0,0,0,1,124.0,1
26962,0,44,1,28.0,0,0,1,44.0,1
25195,0,40,1,8.0,0,0,1,154.0,0
31878,1,58,1,24.0,0,0,1,26.0,0
22556,0,66,1,46.0,0,0,1,156.0,1
17924,1,54,1,41.0,0,2,1,26.0,1
29590,1,37,1,28.0,0,0,1,26.0,0
19065,1,39,1,28.0,0,0,1,122.0,1
23322,0,31,1,36.0,0,0,1,156.0,1
27569,1,58,1,3.0,0,0,1,25.0,1
34469,1,33,1,8.0,0,1,1,19.0,0
7325,1,24,1,28.0,0,1,0,124.0,0
20188,0,40,1,28.0,0,0,1,26.0,0
16071,1,68,1,28.0,0,0,1,154.0,0
21677,0,40,1,35.0,0,0,1,124.0,1
1542,1,30,1,41.0,0,0,1,124.0,1
13250,1,56,1,28.0,0,0,0,124.0,0
11516,1,57,1,28.0,0,0,1,124.0,1
7056,1,30,1,28.0,0,1,1,124.0,1
3037,1,24,1,6.0,0,1,0,152.0,0
17337,1,52,1,28.0,0,0,1,124.0,1
23625,0,45,1,28.0,0,0,1,26.0,1
17653,1,43,1,41.0,0,0,0,26.0,0
6731,1,43,1,28.0,0,0,1,26.0,1
5670,0,23,1,46.0,1,1,0,152.0,0
6801,0,51,1,7.0,0,0,1,157.0,1
24394,0,65,1,8.0,0,0,1,7.0,1
5076,1,21,1,28.0,1,1,0,160.0,0
8924,1,31,1,13.0,0,0,1,124.0,1
6210,1,25,1,9.0,1,1,0,152.0,0
23714,1,34,1,50.0,0,0,1,124.0,1
9348,1,43,1,8.0,0,0,1,124.0,1
5532,1,28,1,16.0,1,1,0,152.0,0
31945,1,22,1,32.0,0,1,1,152.0,0
22925,1,28,1,37.0,0,1,1,152.0,1
11174,1,49,1,15.0,0,0,1,14.0,1
21689,0,50,1,28.0,0,0,1,26.0,1
21545,1,49,1,28.0,0,0,1,124.0,1
24244,0,42,1,41.0,0,0,1,26.0,1
18540,0,29,1,46.0,0,0,1,124.0,1
1062,1,34,1,28.0,0,0,1,124.0,1
27192,1,30,1,28.0,0,1,1,163.0,1
1167,1,50,1,28.0,0,0,1,122.0,1
31861,1,62,1,30.0,1,0,0,152.0,0
23003,1,61,1,46.0,0,0,1,26.0,0
8841,0,24,1,46.0,1,1,0,152.0,0
21972,0,50,1,28.0,0,0,1,26.0,1
11130,1,53,1,8.0,0,0,1,124.0,1
31667,0,54,1,11.0,0,0,1,26.0,1
23576,0,42,1,48.0,0,0,1,124.0,1
5255,1,20,1,38.0,0,0,1,156.0,0
27152,0,20,1,17.0,1,1,0,160.0,0
31770,0,46,1,8.0,0,0,1,26.0,0
21364,0,44,1,45.0,0,2,1,26.0,1
8335,0,51,1,38.0,0,0,1,124.0,1
5486,1,41,1,3.0,0,0,1,163.0,1
32261,1,25,1,28.0,0,1,1,152.0,0
24508,1,49,1,3.0,1,0,0,124.0,0
32307,1,28,1,28.0,0,1,0,156.0,1
22022,1,65,1,28.0,0,2,1,26.0,0
17101,0,44,1,28.0,0,0,1,26.0,1
30264,0,21,1,28.0,1,1,0,160.0,0
2993,1,35,1,50.0,0,0,1,124.0,0
4360,0,24,1,47.0,0,1,1,152.0,1
4902,1,67,1,48.0,1,0,0,122.0,0
24466,1,27,1,13.0,0,1,1,156.0,1
36757,1,22,1,46.0,0,1,1,152.0,0
35704,1,25,1,11.0,1,1,0,152.0,0
16779,1,50,1,28.0,0,0,1,26.0,1
13923,0,44,1,28.0,0,0,1,124.0,1
16696,0,30,1,7.0,1,1,0,152.0,0
8313,1,74,1,46.0,1,0,0,122.0,0
698,0,37,1,8.0,0,0,1,124.0,1
23995,1,57,1,8.0,1,0,0,26.0,0
20395,0,40,1,48.0,1,0,0,124.0,0
728,0,29,1,28.0,0,1,1,124.0,1
16329,1,38,1,28.0,1,0,0,124.0,0
10145,1,28,1,28.0,1,0,0,125.0,0
14397,1,33,1,28.0,0,1,1,124.0,1
13990,1,46,1,45.0,1,0,0,124.0,0
15640,0,74,1,28.0,1,0,0,122.0,0
25621,1,47,1,17.0,1,0,0,124.0,0
21352,0,28,1,17.0,0,0,1,157.0,1
2914,1,36,1,11.0,0,0,1,124.0,1
16739,1,24,1,47.0,0,1,1,152.0,0
12133,1,23,1,6.0,0,1,1,151.0,0
5644,1,42,1,14.0,0,0,1,12.0,1
20150,1,63,1,28.0,0,0,1,26.0,1
4057,1,25,1,15.0,0,1,0,152.0,0
13874,1,21,1,15.0,1,1,0,152.0,0
32896,0,42,1,28.0,1,0,0,59.0,0
32479,0,64,1,28.0,0,2,1,26.0,1
7357,1,35,1,15.0,0,0,1,124.0,1
23190,0,38,1,45.0,0,0,1,122.0,1
30110,0,25,1,28.0,0,1,1,152.0,0
2575,0,47,1,28.0,0,0,1,124.0,0
5104,0,23,1,37.0,0,1,1,26.0,1
5921,0,26,1,6.0,1,1,0,152.0,0
17955,1,42,1,28.0,0,0,1,124.0,1
20463,0,62,1,28.0,0,2,1,26.0,1
17506,1,44,1,35.0,0,0,1,124.0,1
18453,0,47,1,46.0,1,0,1,124.0,0
22026,0,48,1,14.0,0,0,1,124.0,0
16714,1,22,1,30.0,1,1,0,152.0,0
3518,1,22,1,8.0,1,1,0,160.0,0
18888,0,56,1,28.0,0,0,1,26.0,1
6947,1,54,1,46.0,1,0,0,124.0,0
13436,0,40,1,15.0,0,0,1,124.0,0
28988,1,65,1,11.0,0,2,1,26.0,0
27384,0,39,1,28.0,0,0,1,23.0,1
23548,0,43,1,41.0,0,0,1,124.0,1
32010,0,43,1,48.0,0,0,0,15.0,0
985,0,32,1,15.0,1,1,0,160.0,0
8775,1,47,1,28.0,1,0,0,124.0,0
7543,1,45,1,41.0,0,0,1,26.0,1
412,1,61,1,28.0,0,2,1,52.0,1
11338,1,44,1,28.0,0,2,1,26.0,1
26092,1,46,1,28.0,0,0,1,8.0,1
6676,0,54,1,28.0,1,0,0,26.0,0
24052,1,70,1,28.0,0,0,1,4.0,1
17209,1,37,1,29.0,0,0,1,26.0,1
3267,1,42,1,26.0,0,0,1,124.0,1
20358,0,43,1,28.0,0,0,1,124.0,1
10170,1,24,1,36.0,1,1,0,152.0,0
